ID,MONTHS_BALANCE,STATUS,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5009338,0.0,0,M,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18674,-5304,Security staff,2
5009343,0.0,C,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,-10750,-2443,High skill tech staff,2
5009344,0.0,0,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,-10750,-2443,High skill tech staff,2
5009345,0.0,C,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,-10750,-2443,High skill tech staff,2
5009346,0.0,0,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,-10750,-2443,High skill tech staff,2
5009349,0.0,X,M,N,N,0,180000.0,Commercial associate,Lower secondary,Married,House / apartment,-21155,-130,Drivers,2
5009354,0.0,X,M,N,N,0,180000.0,Commercial associate,Lower secondary,Married,House / apartment,-21155,-130,Drivers,2
5009355,0.0,0,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19692,-5273,Laborers,2
5009358,0.0,X,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19692,-5273,Laborers,2
5009359,0.0,C,F,Y,N,0,900000.0,Working,Higher education,Single / not married,House / apartment,-19063,-7404,Managers,1
5009360,0.0,0,F,Y,N,0,900000.0,Working,Higher education,Single / not married,House / apartment,-19063,-7404,Managers,1
5009362,0.0,0,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14867,-586,Drivers,2
5009363,0.0,C,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14867,-586,Drivers,2
5009364,0.0,0,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14867,-586,Drivers,2
5009365,0.0,C,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14867,-586,Drivers,2
5009366,0.0,C,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14867,-586,Drivers,2
5009367,0.0,C,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14867,-586,Drivers,2
5009378,0.0,C,F,N,N,2,225000.0,Working,Higher education,Married,House / apartment,-11281,-1744,Core staff,4
5009381,0.0,C,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9430,-1195,Sales staff,3
5009383,0.0,C,F,N,N,0,450000.0,State servant,Higher education,Married,House / apartment,-14718,-5578,Managers,2
5009384,0.0,C,F,N,N,0,450000.0,State servant,Higher education,Married,House / apartment,-14718,-5578,Managers,2
5009386,0.0,X,F,N,N,0,450000.0,State servant,Higher education,Married,House / apartment,-14718,-5578,Managers,2
5009387,0.0,0,F,N,N,0,450000.0,State servant,Higher education,Married,House / apartment,-14718,-5578,Managers,2
5009391,0.0,0,M,N,N,0,279000.0,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,Core staff,1
5009393,0.0,C,M,N,N,0,279000.0,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,Core staff,1
5009394,0.0,0,M,N,N,0,279000.0,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,Core staff,1
5009395,0.0,0,M,N,N,0,279000.0,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,Core staff,1
5009396,0.0,C,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,-12506,-495,Accountants,3
5009397,0.0,C,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,-12506,-495,Accountants,3
5009399,0.0,C,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,-12506,-495,Accountants,3
5009400,0.0,C,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,-12506,-495,Accountants,3
5009401,0.0,C,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,-12506,-495,Accountants,3
5009402,0.0,X,M,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20604,-252,Security staff,2
5009403,0.0,C,M,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20604,-252,Security staff,2
5009404,0.0,0,F,N,N,2,67500.0,Commercial associate,Higher education,Married,House / apartment,-10331,-433,Core staff,4
5009405,0.0,X,M,N,N,0,234000.0,Working,Incomplete higher,Married,House / apartment,-13923,-2290,Drivers,2
5009406,0.0,X,M,N,N,0,234000.0,Working,Incomplete higher,Married,House / apartment,-13923,-2290,Drivers,2
5009408,0.0,X,M,N,N,0,234000.0,Working,Incomplete higher,Married,House / apartment,-13923,-2290,Drivers,2
5009410,0.0,X,M,N,N,0,234000.0,Working,Incomplete higher,Married,House / apartment,-13923,-2290,Drivers,2
5112901,0.0,C,M,N,N,0,234000.0,Working,Incomplete higher,Married,House / apartment,-13923,-2290,Drivers,2
5009415,0.0,1,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19304,-464,Core staff,1
5009416,0.0,0,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19304,-464,Core staff,1
5009417,0.0,0,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19304,-464,Core staff,1
5009418,0.0,0,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19304,-464,Core staff,1
5009420,0.0,C,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19304,-464,Core staff,1
5009423,0.0,X,F,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19569,-1013,Security staff,2
5009425,0.0,C,M,N,N,0,108000.0,Working,Secondary / secondary special,Single / not married,Co-op apartment,-8182,-1317,Cooking staff,1
5009428,0.0,0,M,N,N,0,198000.0,Working,Secondary / secondary special,Single / not married,With parents,-8657,-1164,Laborers,1
5009429,0.0,0,M,N,N,0,198000.0,Working,Secondary / secondary special,Single / not married,With parents,-8657,-1164,Laborers,1
5009431,0.0,C,M,Y,N,0,360000.0,State servant,Higher education,Married,Municipal apartment,-14835,-1195,Drivers,2
5009447,0.0,X,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,With parents,-14435,-3386,Drivers,2
5009448,0.0,X,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,With parents,-14435,-3386,Drivers,2
5009451,0.0,C,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,Laborers,2
5009452,0.0,C,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,Laborers,2
5009454,0.0,C,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,Laborers,2
5009456,0.0,C,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,Laborers,2
5009457,0.0,C,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,Laborers,2
5009458,0.0,X,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17274,-1348,Laborers,2
5009485,0.0,X,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12130,-798,Cooking staff,2
5009490,0.0,X,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16196,-6218,Laborers,2
5009492,0.0,C,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16196,-6218,Laborers,2
5009493,0.0,C,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,Drivers,2
5009495,0.0,C,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,Drivers,2
5009498,0.0,0,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,Drivers,2
5009499,0.0,C,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,Drivers,2
5009500,0.0,C,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,Drivers,2
5009501,0.0,0,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,Drivers,2
5009503,0.0,X,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,Drivers,2
5009507,0.0,0,F,N,N,0,202500.0,Working,Higher education,Married,House / apartment,-16100,-4939,Core staff,2
5009508,0.0,C,F,N,N,0,202500.0,Working,Higher education,Married,House / apartment,-16100,-4939,Core staff,2
5009509,0.0,C,F,N,N,0,202500.0,Working,Higher education,Married,House / apartment,-16100,-4939,Core staff,2
5009512,0.0,C,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,-16888,-2687,Core staff,2
5009516,0.0,X,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,-16888,-2687,Core staff,2
5009517,0.0,C,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,-16888,-2687,Core staff,2
5009518,0.0,0,M,Y,N,2,180000.0,Working,Incomplete higher,Married,House / apartment,-12463,-2170,Laborers,4
5009523,0.0,0,M,Y,N,1,112500.0,Working,Secondary / secondary special,Separated,Co-op apartment,-11998,-1135,Laborers,2
5009536,0.0,C,M,Y,N,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-15455,-890,Laborers,2
5009537,0.0,C,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,Sales staff,2
5009540,0.0,C,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,Sales staff,2
5009541,0.0,C,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,Sales staff,2
5009545,0.0,0,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,Laborers,2
5009546,0.0,X,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,Laborers,2
5009548,0.0,X,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,Laborers,2
5009551,0.0,0,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,Laborers,2
5009554,0.0,C,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,Laborers,2
5009555,0.0,0,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,Laborers,2
5009556,0.0,1,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,Laborers,2
5009557,0.0,0,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,Laborers,2
5009559,0.0,C,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,Laborers,2
5009560,0.0,0,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,Laborers,2
5009565,0.0,X,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,Laborers,2
5009566,0.0,X,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,Laborers,2
5009568,0.0,X,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,Laborers,2
5009569,0.0,X,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,Laborers,2
5009570,0.0,X,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,Laborers,2
5009571,0.0,C,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,Laborers,2
5009572,0.0,X,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,Laborers,2
5009573,0.0,X,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,Laborers,2
5009574,0.0,X,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,Laborers,2
5009575,0.0,C,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-17074,-798,Accountants,2
5009576,0.0,X,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-17074,-798,Accountants,2
5009583,0.0,C,F,N,N,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-11682,-678,Sales staff,1
5009584,0.0,X,F,N,N,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-11682,-678,Sales staff,1
5009585,0.0,C,F,N,N,0,45000.0,Working,Secondary / secondary special,Separated,House / apartment,-14374,-798,Sales staff,1
5009586,0.0,0,F,N,N,0,45000.0,Working,Secondary / secondary special,Separated,House / apartment,-14374,-798,Sales staff,1
5009593,0.0,C,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,Core staff,2
5009594,0.0,0,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,Core staff,2
5009595,0.0,C,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,Core staff,2
5009599,0.0,C,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,Core staff,2
5009600,0.0,C,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17383,-890,Core staff,2
5009602,0.0,C,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13455,-2748,Sales staff,2
5009603,0.0,0,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12872,-3720,Sales staff,3
5009605,0.0,0,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12872,-3720,Sales staff,3
5009607,0.0,C,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,High skill tech staff,4
5009608,0.0,X,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,High skill tech staff,4
5009610,0.0,0,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,High skill tech staff,4
5009611,0.0,C,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,High skill tech staff,4
5009612,0.0,X,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,High skill tech staff,4
5009613,0.0,X,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,High skill tech staff,4
5009614,0.0,0,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,High skill tech staff,4
5009620,0.0,C,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19056,-99,Drivers,2
5009622,0.0,C,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19056,-99,Drivers,2
5009623,0.0,C,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19056,-99,Drivers,2
5009624,0.0,0,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19056,-99,Drivers,2
5009627,0.0,C,F,N,N,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,-19305,-3296,Laborers,2
5009628,0.0,C,F,N,N,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,-19305,-3296,Laborers,2
5009631,0.0,C,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9890,-2047,Laborers,2
5009633,0.0,X,M,Y,N,1,144000.0,Working,Incomplete higher,Married,House / apartment,-10049,-283,Drivers,3
5009634,0.0,0,M,Y,N,1,144000.0,Working,Incomplete higher,Married,House / apartment,-10049,-283,Drivers,3
5009646,0.0,X,M,N,N,0,117000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14689,-3661,Low-skill Laborers,1
5009647,0.0,C,M,N,N,0,117000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14689,-3661,Low-skill Laborers,1
5009671,0.0,0,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15805,-433,Core staff,2
5009672,0.0,0,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15805,-433,Core staff,2
5009695,0.0,0,M,Y,N,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,Managers,2
5009698,0.0,X,M,Y,N,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,Managers,2
5009700,0.0,X,M,Y,N,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,Managers,2
5009706,0.0,0,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-11644,-344,Managers,2
5009707,0.0,0,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-11644,-344,Managers,2
5009709,0.0,X,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-11644,-344,Managers,2
5009711,0.0,X,F,Y,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-11102,-433,Sales staff,2
5009724,0.0,C,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-9887,-2474,Sales staff,2
5009725,0.0,X,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-9887,-2474,Sales staff,2
5009726,0.0,C,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-9887,-2474,Sales staff,2
5009727,0.0,C,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-9887,-2474,Sales staff,2
5009729,0.0,X,M,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-13178,-1317,Laborers,2
5009730,0.0,0,M,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-13178,-1317,Laborers,2
